cooplabmst_id,dsp_sample_id,dsp_pedon_id,layer_no,dsp_pedon,sand_pct,silt_pct,clay_pct,texture,bulk_density,water_content,soc_pct,tc_pct,tn_pct,kssl_wsa,yoder_agg_stab_mwd,yoder_agg_stab_total_ws,yoder_ws_2_8,yoder_ws_pt5_2,yoder_ws_250_500,yoder_ws_53_250,ec,p_h,soil_respiration,bglucosidase,bglucosaminidase,alkaline_phosphatase,acid_phosphatase,phosphodiesterase,arylsulfatase,pox_c,ace,weoc,weon,effervescence,plfa_id,kssl_labsampnum,coarse_frag_volume,laydesg_id,hzdesg,hrzdep_t,hrzdep_b,dsp_plot_id,pedon_num,date_sampled,pedon_x,pedon_y,target_soil_name,soil_sampled_name,dspplotmgt_id,label_full,label,lu,till,trt,explanation,gen_state,site,project,soil,estimated_organic_c,c_tot_ncs,soc_pct_mod,genhz,bd_fill,soc_fill,coarse_frag_fill,hrzdepth,cf_mult,soc_stock_hrz
140,KeC2-2-3,KeC2-2,3,S2018KS193102,NA,NA,NA,,1.447331369,0.205811138,1.25,NA,NA,12,0.439073187,NA,NA,NA,NA,NA,NA,NA,0.556049686,46.7275111,34.25954397,72.80283081,340.5398413,54.34857549,13.10510045,208.9353296,2.68659299,NA,NA,,KS-193-SW-102-3-10_23-2018,19N02585,0,140,Ap2,10,23,KeC2,NA,NA,-101.0632519,39.3815262,NA,Keith,47,BAU,BAU,CROP,Till,Tilled once every 3 years.  Sorghum/wheat/corn,"Tilled once every 3 years.  Sorghum '15, tilled summer 2016, wheat '16, corn '18",AG-CROP,NA,KansasState,Keith,1.1,1.13,1.25,A,1.447331369,1.25,0,13,1,23.519134746250003
141,KeC2-2-4,KeC2-2,4,S2018KS193102,NA,NA,NA,,1.266184298,0.183770883,0.95,NA,NA,16.66666667,0.441124523,NA,NA,NA,NA,NA,NA,NA,0.574831154,10.18159008,37.67744986,124.5028858,157.0156901,97.68032613,24.15155618,141.3337094,1.479365685,NA,NA,,KS-193-SW-102-4-23_40-2018,19N02586,0,141,Bt1,23,40,KeC2,NA,NA,-101.0632519,39.3815262,NA,Keith,47,BAU,BAU,CROP,Till,Tilled once every 3 years.  Sorghum/wheat/corn,"Tilled once every 3 years.  Sorghum '15, tilled summer 2016, wheat '16, corn '18",AG-CROP,NA,KansasState,Keith,0.9,0.88,0.95,Bt,1.266184298,0.95,0,17,1,20.4488764127
142,KeC2-2-5,KeC2-2,5,S2018KS193102,NA,NA,NA,,1.334358741,0.137299771,0.78,NA,NA,36.16666667,0.604691041,NA,NA,NA,NA,NA,NA,NA,0.784059534,11.16428602,40.7390197,156.3072197,61.46946968,105.9584801,30.84322431,104.0500293,1.065160021,NA,NA,,KS-193-SW-102-5-40_56-2018,19N02587,0,142,Bt2,40,56,KeC2,NA,NA,-101.0632519,39.3815262,NA,Keith,47,BAU,BAU,CROP,Till,Tilled once every 3 years.  Sorghum/wheat/corn,"Tilled once every 3 years.  Sorghum '15, tilled summer 2016, wheat '16, corn '18",AG-CROP,NA,KansasState,Keith,0.7,0.74,0.78,Bt,1.334358741,0.78,0,16,1,16.65279708768
143,KeC2-2-6,KeC2-2,6,S2018KS193102,NA,NA,NA,,1.224716896,0.125,0.78,NA,NA,42.33333333,0.835313858,NA,NA,NA,NA,NA,NA,NA,0.777871553,5.437651828,20.53047008,100.6604354,25.10387532,74.708899829999993,37.76057486,79.03090791,0.889199349,NA,NA,,KS-193-SW-102-6-56_69-2018,19N02588,0,143,Btk1,56,69,KeC2,NA,NA,-101.0632519,39.3815262,NA,Keith,47,BAU,BAU,CROP,Till,Tilled once every 3 years.  Sorghum/wheat/corn,"Tilled once every 3 years.  Sorghum '15, tilled summer 2016, wheat '16, corn '18",AG-CROP,NA,KansasState,Keith,0.7,1.06,0.78,Btk,1.224716896,0.78,0,13,1,12.418629325440001
144,KeC2-2-7,KeC2-2,7,S2018KS193102,NA,NA,NA,,1.274231752,0.103524229,0.7,NA,NA,16.66666667,0.494797302,NA,NA,NA,NA,NA,NA,NA,0.695109638,11.14650821,11.36476779,39.85930713,9.724208067,45.2933576,26.45015063,32.94375984,0.67173498,NA,NA,,KS-193-SW-102-7-69_79-2018,19N02589,0,144,Btk2,69,79,KeC2,NA,NA,-101.0632519,39.3815262,NA,Keith,47,BAU,BAU,CROP,Till,Tilled once every 3 years.  Sorghum/wheat/corn,"Tilled once every 3 years.  Sorghum '15, tilled summer 2016, wheat '16, corn '18",AG-CROP,NA,KansasState,Keith,0.5,1.41,0.7,Btk,1.274231752,0.7,0,10,1,8.919622264
145,KeC2-2-8,KeC2-2,8,S2018KS193102,NA,NA,NA,,1.297544434,0.093275488,0.78,NA,NA,11.33333333,0.446783918,NA,NA,NA,NA,NA,NA,NA,0.632459243,4.336123558,6.612205614,31.80558428,5.292864033,23.4693839,14.71581618,18.46694052,0.484760599,NA,NA,,KS-193-SW-102-8-79_100-2018,19N02590,0,145,Btk3,79,100,KeC2,NA,NA,-101.0632519,39.3815262,NA,Keith,47,BAU,BAU,CROP,Till,Tilled once every 3 years.  Sorghum/wheat/corn,"Tilled once every 3 years.  Sorghum '15, tilled summer 2016, wheat '16, corn '18",AG-CROP,NA,KansasState,Keith,0.3,1.56,0.78,Btk,1.297544434,0.78,0,21,1,21.25377782892
146,KeC2-3-1,KeC2-3,1,S2018KS193103,NA,NA,NA,,1.15759526,0.23095823100000001,2.09,NA,NA,17,0.495940304,NA,NA,NA,NA,NA,NA,NA,0.847567175,155.0866904,86.92131012,48.43884409,431.7322695,86.61744088,8.196012608,496.4943717,6.921658641,NA,NA,,KS-193-SW-103-1-0_5-2018,19N02591,0,146,Ap1,0,5,KeC2,NA,NA,-101.0629297,39.3816973,NA,Keith,47,BAU,BAU,CROP,Till,Tilled once every 3 years.  Sorghum/wheat/corn,"Tilled once every 3 years.  Sorghum '15, tilled summer 2016, wheat '16, corn '18",AG-CROP,NA,KansasState,Keith,1.9,1.9,2.09,A,1.15759526,2.09,0,5,1,12.096870466999999
147,KeC2-3-2,KeC2-3,2,S2018KS193103,NA,NA,NA,,1.404899702,0.205128205,1.53,NA,NA,6.5,0.523803672,NA,NA,NA,NA,NA,NA,NA,0.673926174,54.25779631,34.10624941,37.06080922,254.1917211,36.27122638,8.771373921,322.3739195,4.85720799,NA,NA,,KS-193-SW-103-2-5_10-2018,19N02592,0,147,Ap1,5,10,KeC2,NA,NA,-101.0629297,39.3816973,NA,Keith,47,BAU,BAU,CROP,Till,Tilled once every 3 years.  Sorghum/wheat/corn,"Tilled once every 3 years.  Sorghum '15, tilled summer 2016, wheat '16, corn '18",AG-CROP,NA,KansasState,Keith,1.4,1.4,1.53,A,1.404899702,1.53,0,5,1,10.7474827203
148,KeC2-3-3,KeC2-3,3,S2018KS193103,NA,NA,NA,,1.356008841,0.23095823100000001,1.21,NA,NA,11.16666667,0.443757524,NA,NA,NA,NA,NA,NA,NA,0.616425602,52.23986006,40.18281485,91.41160688,408.2117027,64.32695345,18.83764357,185.8611094,2.423903584,NA,NA,,KS-193-SW-103-3-10_26-2018,19N02593,0,148,Ap2,10,26,KeC2,NA,NA,-101.0629297,39.3816973,NA,Keith,47,BAU,BAU,CROP,Till,Tilled once every 3 years.  Sorghum/wheat/corn,"Tilled once every 3 years.  Sorghum '15, tilled summer 2016, wheat '16, corn '18",AG-CROP,NA,KansasState,Keith,1.1,1.11,1.21,A,1.356008841,1.21,0,16,1,26.252331161759997
149,KeC2-3-4,KeC2-3,4,S2018KS193103,NA,NA,NA,,1.28694776,0.179245283,0.89,NA,NA,42.33333333,0.728955458,NA,NA,NA,NA,NA,NA,NA,0.580529541,10.78763003,59.29452595,165.8148636,207.885422,136.4356767,29.28015762,135.037455,1.285603522,NA,NA,,KS-193-SW-103-4-26_40-2018,19N02594,0,149,Bt1,26,40,KeC2,NA,NA,-101.0629297,39.3816973,NA,Keith,47,BAU,BAU,CROP,Till,Tilled once every 3 years.  Sorghum/wheat/corn,"Tilled once every 3 years.  Sorghum '15, tilled summer 2016, wheat '16, corn '18",AG-CROP,NA,KansasState,Keith,0.8,0.81,0.89,Bt,1.28694776,0.89,0,14,1,16.035369089600003
150,KeC2-3-5,KeC2-3,5,S2018KS193103,NA,NA,NA,,1.357105049,0.128668172,0.96,NA,NA,35.83333333,1.117065024,NA,NA,NA,NA,NA,NA,NA,0.557106972,9.711417417,46.44448723,144.6654434,58.5758547,99.0482251,35.66085702,131.3915604,1.006620447,NA,NA,,KS-193-SW-103-5-40_52-2018,19N02595,0,150,Bt2,40,52,KeC2,NA,NA,-101.0629297,39.3816973,NA,Keith,47,BAU,BAU,CROP,Till,Tilled once every 3 years.  Sorghum/wheat/corn,"Tilled once every 3 years.  Sorghum '15, tilled summer 2016, wheat '16, corn '18",AG-CROP,NA,KansasState,Keith,0.9,0.93,0.96,Bt,1.357105049,0.96,0,12,1,15.63385016448
151,KeC2-3-6,KeC2-3,6,S2018KS193103,NA,NA,NA,,1.372765158,0.109131403,1.23,NA,NA,26.16666667,0.599417714,NA,NA,NA,NA,NA,NA,NA,0.7038631,13.4156409,18.67887009,84.2511843,16.93960981,59.31719553,32.26465723,131.4759463,0.986750832,NA,NA,,KS-193-SW-103-6-52_66-2018,19N02596,0,151,Bt3,52,66,KeC2,NA,NA,-101.0629297,39.3816973,NA,Keith,47,BAU,BAU,CROP,Till,Tilled once every 3 years.  Sorghum/wheat/corn,"Tilled once every 3 years.  Sorghum '15, tilled summer 2016, wheat '16, corn '18",AG-CROP,NA,KansasState,Keith,1.1,1.13,1.23,Bt,1.372765158,1.23,0,14,1,23.63901602076
152,KeC2-3-7,KeC2-3,7,S2018KS193103,NA,NA,NA,,1.328019006,0.101321586,1.25,NA,NA,11.5,0.924167792,NA,NA,NA,NA,NA,NA,NA,0.694506892,9.266156101,10.17260641,38.17264038,0.435390071,38.90649676,22.55292646,129.6638781,0.875377151,NA,NA,,KS-193-SW-103-7-66_81-2018R,19N02597,0,152,Btk1,66,81,KeC2,NA,NA,-101.0629297,39.3816973,NA,Keith,47,BAU,BAU,CROP,Till,Tilled once every 3 years.  Sorghum/wheat/corn,"Tilled once every 3 years.  Sorghum '15, tilled summer 2016, wheat '16, corn '18",AG-CROP,NA,KansasState,Keith,1.2,1.31,1.25,Btk,1.328019006,1.25,0,15,1,24.9003563625
153,KeC2-3-8,KeC2-3,8,S2018KS193103,NA,NA,NA,,1.334373164,0.11409396,0.85,NA,NA,13.33333333,0.606629345,NA,NA,NA,NA,NA,NA,NA,0.668605807,7.87254098,11.11111731,39.58360505,0.316514414,24.58414104,21.90737159,70.2634652,0.725985899,NA,NA,,KS-193-SW-103-8-81_100-2018,19N02598,0,153,Btk2,81,100,KeC2,NA,NA,-101.0629297,39.3816973,NA,Keith,47,BAU,BAU,CROP,Till,Tilled once every 3 years.  Sorghum/wheat/corn,"Tilled once every 3 years.  Sorghum '15, tilled summer 2016, wheat '16, corn '18",AG-CROP,NA,KansasState,Keith,0.8,1.22,0.85,Btk,1.334373164,0.85,0,19,1,21.5501265986
22,KeC3-1-1,KeC3-1,1,S2018KS153104,NA,NA,NA,,1.3557896,0.2,3.79,NA,NA,4.833333333,0.307503796,NA,NA,NA,NA,NA,NA,NA,1.471433049,157.6381994,92.93264955,483.968254,1087.450651,26.38337845,NA,828.1734547,6.518869454,NA,NA,,KS-153-SW-104-1-0_5-2018,19N02641,0,22,Ap1,0,5,KeC3,NA,NA,-100.868944,39.978288,NA,Keith,48,BAU,BAU,CROP,Till,Till converting to no-till,"Conventional tillage estimated at every two years until 2018, 2018 was first year of no-till.  Recently purchased fields.""Tillage Until 2018"" ",AG-CROP,NA,KansasState,Keith,1.1,1.08,3.79,A,1.3557896,3.79,0,5,1,25.69221292
23,KeC3-1-2,KeC3-1,2,S2018KS153104,NA,NA,NA,,1.3557896,0.21,3.73,NA,NA,3.833333333,0.305644865,NA,NA,NA,NA,NA,NA,NA,0.909115008,86.58806373,41.49892835,61.68391701,222.0269757,30.81331612,NA,254.00174,2.072477653,NA,NA,,KS-153-SW-104-2-5_10-2018,19N02642,0,23,Ap1,5,10,KeC3,NA,NA,-100.868944,39.978288,NA,Keith,48,BAU,BAU,CROP,Till,Till converting to no-till,"Conventional tillage estimated at every two years until 2018, 2018 was first year of no-till.  Recently purchased fields.""Tillage Until 2018"" ",AG-CROP,NA,KansasState,Keith,1.3,1.32,3.73,A,1.3557896,3.73,0,5,1,25.28547604
24,KeC3-1-3,KeC3-1,3,S2018KS153104,NA,NA,NA,,1.319496695,0.27735369,0.96,NA,NA,15.33333333,0.598306127,NA,NA,NA,NA,NA,NA,NA,0.872604737,32.84279485,29.794258,147.3500882,103.9973897,67.37462855,NA,185.1148128,1.398252466,NA,NA,,KS-153-SW-104-3-10_23-2018,19N02643,0,24,Ap2,10,23,KeC3,NA,NA,-100.868944,39.978288,NA,Keith,48,BAU,BAU,CROP,Till,Till converting to no-till,"Conventional tillage estimated at every two years until 2018, 2018 was first year of no-till.  Recently purchased fields.""Tillage Until 2018"" ",AG-CROP,NA,KansasState,Keith,0.9,0.94,0.96,A,1.319496695,0.96,0,13,1,16.4673187536
25,KeC3-1-4,KeC3-1,4,S2018KS153104,NA,NA,NA,,1.267764127,0.182464455,0.72,NA,NA,8.166666667,0.494713451,NA,NA,NA,NA,NA,NA,NA,1.052500315,14.15172677,12.19653278,85.85430753,51.10644258,93.22666896,NA,135.4659818,0.916941169,NA,NA,,KS-153-SW-104-4-23_39-2018,19N02644,0,25,Bt,23,39,KeC3,NA,NA,-100.868944,39.978288,NA,Keith,48,BAU,BAU,CROP,Till,Till converting to no-till,"Conventional tillage estimated at every two years until 2018, 2018 was first year of no-till.  Recently purchased fields.""Tillage Until 2018"" ",AG-CROP,NA,KansasState,Keith,0.7,0.9,0.72,Bt,1.267764127,0.72,0,16,1,14.60464274304
26,KeC3-1-5,KeC3-1,5,S2018KS153104,NA,NA,NA,,1.21216204,0.108888889,0.52,NA,NA,6.833333333,0.458498439,NA,NA,NA,NA,NA,NA,NA,1.020264799,15.81395693,4.739755342,48.89122845,24.39809104,34.78505169,NA,90.96712665,0.863135859,NA,NA,,KS-153-SW-104-5-39_57-2018,19N02645,0,26,Btk,39,57,KeC3,NA,NA,-100.868944,39.978288,NA,Keith,48,BAU,BAU,CROP,Till,Till converting to no-till,"Conventional tillage estimated at every two years until 2018, 2018 was first year of no-till.  Recently purchased fields.""Tillage Until 2018"" ",AG-CROP,NA,KansasState,Keith,0.4,1.02,0.52,Btk,1.21216204,0.52,0,18,1,11.3458366944
27,KeC3-1-6,KeC3-1,6,S2018KS153104,NA,NA,NA,,1.325972752,0.079913607,0.62,NA,NA,7.333333333,0.728521362,NA,NA,NA,NA,NA,NA,NA,1.005676056,4.659157641,2.866996872,28.54662698,37.57979641,34.49657159,NA,80.35707786,0.661355905,NA,NA,,KS-153-SW-104-6-57_77-2018,19N02646,0,27,Bk1,57,77,KeC3,NA,NA,-100.868944,39.978288,NA,Keith,48,BAU,BAU,CROP,Till,Till converting to no-till,"Conventional tillage estimated at every two years until 2018, 2018 was first year of no-till.  Recently purchased fields.""Tillage Until 2018"" ",AG-CROP,NA,KansasState,Keith,0.8,1.08,0.62,Bk,1.325972752,0.62,0,20,1,16.4420621248
28,KeC3-1-7,KeC3-1,7,S2018KS153104,NA,NA,NA,,1.268741182,0.074946467,0.49,NA,NA,11.16666667,0.422605123,NA,NA,NA,NA,NA,NA,NA,0.951573543,7.037148782,1.703223254,43.18165132,29.76582513,6.027956492,NA,79.510069,0.542048362,NA,NA,,KS-153-SW-104-7-77_100-2018R,19N02647,0,28,Bk2,77,100,KeC3,NA,NA,-100.868944,39.978288,NA,Keith,48,BAU,BAU,CROP,Till,Till converting to no-till,"Conventional tillage estimated at every two years until 2018, 2018 was first year of no-till.  Recently purchased fields.""Tillage Until 2018"" ",AG-CROP,NA,KansasState,Keith,0.5,1.03,0.49,Bk,1.268741182,0.49,0,23,1,14.29871312114
29,KeC3-2-1,KeC3-2,1,S2018KS153105,NA,NA,NA,,1.316326125,0.18,1.22,NA,NA,4.166666667,0.2926964,NA,NA,NA,NA,NA,NA,NA,1.050406868,146.3145789,94.78466704,64.33891189,267.0293886,26.72368382,NA,277.5474589,2.788854055,NA,NA,,KS-153-SW-105-1-0_5-2018,19N02648,0,29,Ap1,0,5,KeC3,NA,NA,-100.868986,39.978452,NA,Keith,48,BAU,BAU,CROP,Till,Till converting to no-till,"Conventional tillage estimated at every two years until 2018, 2018 was first year of no-till.  Recently purchased fields.""Tillage Until 2018"" ",AG-CROP,NA,KansasState,Keith,1.1,1.1,1.22,A,1.316326125,1.22,0,5,1,8.029589362500001
30,KeC3-2-2,KeC3-2,2,S2018KS153105,NA,NA,NA,,1.332111515,0.18,0.96,NA,NA,3.333333333,0.297998662,NA,NA,NA,NA,NA,NA,NA,1.009037661,82.87903168,49.2379457,89.05932031,282.662037,19.40846008,NA,276.3173384,2.23266495,NA,NA,,KS-153-SW-105-2-5_10-2018,19N02649,0,30,Ap1,5,10,KeC3,NA,NA,-100.868986,39.978452,NA,Keith,48,BAU,BAU,CROP,Till,Till converting to no-till,"Conventional tillage estimated at every two years until 2018, 2018 was first year of no-till.  Recently purchased fields.""Tillage Until 2018"" ",AG-CROP,NA,KansasState,Keith,1,0.95,0.96,A,1.332111515,0.96,0,5,1,6.394135272
31,KeC3-2-3,KeC3-2,3,S2018KS153105,NA,NA,NA,,1.282124447,0.180522565,0.78,NA,NA,2.333333333,0.278104081,NA,NA,NA,NA,NA,NA,NA,0.863514908,34.54868336,30.06022412,137.0242764,177.6715225,63.07809991,NA,188.8867155,1.304265997,NA,NA,,KS-153-SW-105-3-10_15-2018,19N02650,0,31,Ap2,10,15,KeC3,NA,NA,-100.868986,39.978452,NA,Keith,48,BAU,BAU,CROP,Till,Till converting to no-till,"Conventional tillage estimated at every two years until 2018, 2018 was first year of no-till.  Recently purchased fields.""Tillage Until 2018"" ",AG-CROP,NA,KansasState,Keith,0.8,0.79,0.78,A,1.282124447,0.78,0,5,1,5.0002853433
32,KeC3-2-4,KeC3-2,4,S2018KS153105,NA,NA,NA,,1.477289268,0.204379562,0.68,NA,NA,3.333333333,0.353624707,NA,NA,NA,NA,NA,NA,NA,0.854245523,29.55690448,17.84450183,124.0173014,94.62837333,117.9349088,NA,136.5855923,1.033831436,NA,NA,,KS-153-SW-105-4-15_26-2018,19N02651,0,32,Bt1,15,26,KeC3,NA,NA,-100.868986,39.978452,NA,Keith,48,BAU,BAU,CROP,Till,Till converting to no-till,"Conventional tillage estimated at every two years until 2018, 2018 was first year of no-till.  Recently purchased fields.""Tillage Until 2018"" ",AG-CROP,NA,KansasState,Keith,0.7,0.69,0.68,Bt,1.477289268,0.68,0,11,1,11.050123724640002
33,KeC3-2-5,KeC3-2,5,S2018KS153105,NA,NA,NA,,1.372451956,0.169767442,0.87,NA,NA,15.16666667,0.514089968,NA,NA,NA,NA,NA,NA,NA,1.065662376,25.62578404,12.02704778,125.6835009,77.5241148,108.4158444,NA,158.895788,0.874680608,NA,NA,,KS-153-SW-105-5-26_35-2018,19N02652,0,33,Bt2,26,35,KeC3,NA,NA,-100.868986,39.978452,NA,Keith,48,BAU,BAU,CROP,Till,Till converting to no-till,"Conventional tillage estimated at every two years until 2018, 2018 was first year of no-till.  Recently purchased fields.""Tillage Until 2018"" ",AG-CROP,NA,KansasState,Keith,0.9,0.94,0.87,Bt,1.372451956,0.87,0,9,1,10.74629881548
34,KeC3-2-6,KeC3-2,6,S2018KS153105,NA,NA,NA,,1.27401251,0.084415584,0.8,NA,NA,8.166666667,0.386215574,NA,NA,NA,NA,NA,NA,NA,1.030262758,14.12402587,5.580381832,66.29173208,63.32894942,53.72054053,NA,140.353864,0.918826587,NA,NA,,KS-153-SW-105-6-35_55-2018,19N02653,0,34,Btk1,35,55,KeC3,NA,NA,-100.868986,39.978452,NA,Keith,48,BAU,BAU,CROP,Till,Till converting to no-till,"Conventional tillage estimated at every two years until 2018, 2018 was first year of no-till.  Recently purchased fields.""Tillage Until 2018"" ",AG-CROP,NA,KansasState,Keith,0.8,1.36,0.8,Btk,1.27401251,0.8,0,20,1,20.38420016
35,KeC3-2-7,KeC3-2,7,S2018KS153105,NA,NA,NA,,1.313044574,0.070212766,0.45,NA,NA,3.5,0.261490644,NA,NA,NA,NA,NA,NA,NA,0.978541091,6.400410245,4.664214567,28.27289353,93.21170635,28.98246009,NA,94.8319799,0.703887115,NA,NA,,KS-153-SW-105-7-55_86-2018,19N02654,0,35,Btk2,55,86,KeC3,NA,NA,-100.868986,39.978452,NA,Keith,48,BAU,BAU,CROP,Till,Till converting to no-till,"Conventional tillage estimated at every two years until 2018, 2018 was first year of no-till.  Recently purchased fields.""Tillage Until 2018"" ",AG-CROP,NA,KansasState,Keith,0.5,0.91,0.45,Btk,1.313044574,0.45,0,31,1,18.316971807300003
36,KeC3-2-8,KeC3-2,8,S2018KS153105,NA,NA,NA,,1.334554492,0.068376068,0.4,NA,NA,8.166666667,0.383381731,NA,NA,NA,NA,NA,NA,NA,0.953996933,5.725139307,2.772838603,2.681270799,43.36105713,11.69189237,NA,50.755558980000004,0.597397463,NA,NA,,KS-153-SW-105-8-86_100-2018,19N02655,NA,36,Bk,86,100,KeC3,NA,NA,-100.868986,39.978452,NA,Keith,48,BAU,BAU,CROP,Till,Till converting to no-till,"Conventional tillage estimated at every two years until 2018, 2018 was first year of no-till.  Recently purchased fields.""Tillage Until 2018"" ",AG-CROP,NA,KansasState,Keith,0.3,0.84,0.4,Bk,1.334554492,0.4,0,14,1,7.473505155200002
37,KeC3-3-1,KeC3-3,1,S2018KS153106,NA,NA,NA,,1.252307599,0.21,1.23,NA,NA,5.833333333,0.269389469,NA,NA,NA,NA,NA,NA,NA,1.001461731,151.2082572,94.88018071,73.00508462,251.2685607,43.28463582,NA,355.7771108,3.167781283,NA,NA,,KS-153-SW-106-1-0_5-2018,19N02656,0,37,Ap1,0,5,KeC3,NA,NA,-100.8687585,39.9783659,NA,Keith,48,BAU,BAU,CROP,Till,Till converting to no-till,"Conventional tillage estimated at every two years until 2018, 2018 was first year of no-till.  Recently purchased fields.""Tillage Until 2018"" ",AG-CROP,NA,KansasState,Keith,1.1,1.14,1.23,A,1.252307599,1.23,0,5,1,7.70169173385
38,KeC3-3-2,KeC3-3,2,S2018KS153106,NA,NA,NA,,1.210213226,0.21,1.03,NA,NA,3.333333333,0.263955939,NA,NA,NA,NA,NA,NA,NA,0.905567696,93.84788239,51.15994573,69.70855232,240.6402193,28.36683248,NA,296.5281648,2.692065224,NA,NA,,KS-153-SW-106-2-5_10-2018,19N02657,0,38,Ap1,5,10,KeC3,NA,NA,-100.8687585,39.9783659,NA,Keith,48,BAU,BAU,CROP,Till,Till converting to no-till,"Conventional tillage estimated at every two years until 2018, 2018 was first year of no-till.  Recently purchased fields.""Tillage Until 2018"" ",AG-CROP,NA,KansasState,Keith,1,0.98,1.03,A,1.210213226,1.03,0,5,1,6.232598113900001
39,KeC3-3-3,KeC3-3,3,S2018KS153106,NA,NA,NA,,1.258446362,0.193317422,0.88,NA,NA,4.666666667,0.36472446,NA,NA,NA,NA,NA,NA,NA,0.855035132,47.09492543,33.793788,129.4205982,204.9618902,69.83446317,NA,222.802963,1.613607597,NA,NA,,KS-153-SW-106-3-10_18-2018,19N02658,0,39,Ap2,10,18,KeC3,NA,NA,-100.8687585,39.9783659,NA,Keith,48,BAU,BAU,CROP,Till,Till converting to no-till,"Conventional tillage estimated at every two years until 2018, 2018 was first year of no-till.  Recently purchased fields.""Tillage Until 2018"" ",AG-CROP,NA,KansasState,Keith,0.9,0.88,0.88,A,1.258446362,0.88,0,8,1,8.859462388479999
40,KeC3-3-4,KeC3-3,4,S2018KS153106,NA,NA,NA,,1.427461648,0.196642686,1.01,NA,NA,10.33333333,0.408587541,NA,NA,NA,NA,NA,NA,NA,0.867759697,24.88454487,21.64937215,163.9718818,83.13507027,138.8037421,NA,189.6074628,0.980589052,NA,NA,,KS-153-SW-106-4-18_29-2018,19N02659,0,40,Bt1,18,29,KeC3,NA,NA,-100.8687585,39.9783659,NA,Keith,48,BAU,BAU,CROP,Till,Till converting to no-till,"Conventional tillage estimated at every two years until 2018, 2018 was first year of no-till.  Recently purchased fields.""Tillage Until 2018"" ",AG-CROP,NA,KansasState,Keith,1,0.97,1.01,Bt,1.427461648,1.01,0,11,1,15.85909890928
41,KeC3-3-5,KeC3-3,5,S2018KS153106,NA,NA,NA,,1.348335388,0.140229885,0.89,NA,NA,13.83333333,0.443213805,NA,NA,NA,NA,NA,NA,NA,1.072766636,23.81139227,12.46478968,71.13172313,55.09726536,108.606457,NA,185.4862454,0.897603264,NA,NA,,KS-153-SW-106-5-29_41-2018,19N02660,0,41,Bt2,29,41,KeC3,NA,NA,-100.8687585,39.9783659,NA,Keith,48,BAU,BAU,CROP,Till,Till converting to no-till,"Conventional tillage estimated at every two years until 2018, 2018 was first year of no-till.  Recently purchased fields.""Tillage Until 2018"" ",AG-CROP,NA,KansasState,Keith,0.9,1.02,0.89,Bt,1.348335388,0.89,0,12,1,14.400221943839998
42,KeC3-3-6,KeC3-3,6,S2018KS153106,NA,NA,NA,,1.303390875,0.089519651,0.59,NA,NA,9.166666667,0.431500267,NA,NA,NA,NA,NA,NA,NA,1.028056277,12.91823779,6.539921505,56.53358041,44.9608911,35.43945445,NA,108.2541898,0.780012015,NA,NA,,KS-153-SW-106-6-41_57-2018,19N02661,0,42,Btk1,41,57,KeC3,NA,NA,-100.8687585,39.9783659,NA,Keith,48,BAU,BAU,CROP,Till,Till converting to no-till,"Conventional tillage estimated at every two years until 2018, 2018 was first year of no-till.  Recently purchased fields.""Tillage Until 2018"" ",AG-CROP,NA,KansasState,Keith,0.6,1.14,0.59,Btk,1.303390875,0.59,0,16,1,12.30400986
43,KeC3-3-7,KeC3-3,7,S2018KS153106,NA,NA,NA,,1.313141353,0.093275488,0.36,NA,NA,6.666666667,0.519450678,NA,NA,NA,NA,NA,NA,NA,0.983808949,9.707956896,1.815322189,33.55386546,15.04941599,23.70512595,NA,82.96796981,0.679277582,NA,NA,,KS-153-SW-106-7-57_76-2018,19N02662,0,43,Btk2,57,76,KeC3,NA,NA,-100.8687585,39.9783659,NA,Keith,48,BAU,BAU,CROP,Till,Till converting to no-till,"Conventional tillage estimated at every two years until 2018, 2018 was first year of no-till.  Recently purchased fields.""Tillage Until 2018"" ",AG-CROP,NA,KansasState,Keith,0.4,0.76,0.36,Btk,1.313141353,0.36,0,19,1,8.981886854519999
44,KeC3-3-8,KeC3-3,8,S2018KS153106,NA,NA,NA,,1.225194731,0.079229122,0.41,NA,NA,7.833333333,0.461198435,NA,NA,NA,NA,NA,NA,NA,0.967523982,4.888814921,0.616614149,21.75218355,31.96133502,15.3180731,NA,64.8566615,0.645395721,NA,NA,,KS-153-SW-106-8-76_100-2018-REDO,19N02663,NA,44,Bk,76,100,KeC3,NA,NA,-100.8687585,39.9783659,NA,Keith,48,BAU,BAU,CROP,Till,Till converting to no-till,"Conventional tillage estimated at every two years until 2018, 2018 was first year of no-till.  Recently purchased fields.""Tillage Until 2018"" ",AG-CROP,NA,KansasState,Keith,0.3,0.86,0.41,Bk,1.225194731,0.41,0,24,1,12.05591615304
